ts_code,end_date,name,Acquisition_of_subsidiary_cash_out,Add_depreciation_amortization,Add_finance_cost_expense,Add_impairment_provision,Add_other_operating_adjust,Add_share_based_payment_exp,Bond_redemption_payment,Capital_exp_fixed_asset,Capital_exp_intangible_other_asset,Cash_at_period_begin,Cash_at_period_end,Cash_generated_from_ops,Cash_outflow_for_investment,Cash_paid_for_minority_equity_subsidiary,Change_in_advance_other_payable,Change_in_customer_deposit_ops,Change_in_deferred_income,Change_in_deposit,Change_in_inventory,Change_in_loan_advance,Change_in_notes_receivable,Change_in_prepayment_other_receivable,Change_in_property_under_dev,Change_in_related_payable,Change_in_related_receivable_invest,Change_in_related_receivable_ops,Change_in_restricted_cash,Change_in_trade_payable_accrued,Change_in_trade_receivable,Change_in_trading_investment,Dividend_paid_financing,Dividend_received_investing,Dividend_received_operating,EBITDA_group,FX_effect_on_cash,Government_grant_investing,Income_tax_paid,Interest_paid_financing,Interest_paid_operating,Interest_received_financing,Interest_received_investing,Interest_received_operating,Issue_cost_payment,Less_FX_gain,Less_gain_on_asset_disposal,Less_government_grant,Less_interest_income,Less_investment_income,Less_revaluation_surplus,Less_share_profit_subsidiary,Net_cash_before_financing,Net_cash_from_financing,Net_cash_from_investing,Net_cash_from_operating,Net_change_in_cash,New_borrowings_proceeds,Non_operating_items,Operating_profit_before_wc_movement,Other_items_financing_cf,Other_items_investing_cf,Other_items_operating_cf,Other_items_working_cap_change,Other_period_adjust_items,Proceeds_from_bond_issue,Proceeds_from_disposal_investment,Proceeds_from_new_investment,Proceeds_from_sale_fixed_asset,Proceeds_from_sale_intangible_other,Proceeds_from_sale_subsidiary,Proceeds_from_share_issue,Profit_before_tax_operating,Repayment_finance_lease,Repayment_of_borrowings,Share_repurchase_cash_out
00083.HK,20210630,信和置业,,154889114.22,38835153.95,435587857.4,-56184291.54,,,31608936.05,,19205221513.89,23779836498.68,2349250593.39,,,,,,101370154.64,435776.94,-55842081.17,,,6214630060.12,-14646205497.91,,,,123021026.85,,,442203706.35,1176060285.22,14064064.12,,,,573687083.32,51660105.34,,,375412073.94,56184291.54,,,14764398.4,,,492600027.78,-459894821.33,325555388.01,,-961870231.46,3532283715.67,1845811865.74,4416225349.95,889812190.0,84282725974.09,11021637178.18,,1873918422.31,,-308425869.61,158389634.84,,218166.38,,507815.93,26004733.3,10401000.0,,10821534337.0,45103299.96,1312715309.82,
00083.HK,20201231,信和置业,378738000.84,,,,,,,19357615.64,36430873.87,19425875678.96,10968991013.21,,,,,,,-7420681572.02,,,,,,,1197104674.46,,,,,,224275307.81,202061620.5,,,,,,27939970.21,,,,,,,,,,,,,,-211901146.21,-8563351585.42,173257859.17,-8601994872.46,154760297.77,71426494216.19,,-7574.76,262944391.97,,,145110206.71,,,,,13434638.94,10520500.0,,,22833076.28,91605514.92,
00083.HK,20200630,信和置业,425239086.92,169489531.89,27249531.99,13680209.06,,,,44207710.01,166719182.55,15016792188.76,21083090014.96,5840151377.23,97600818.28,,,,,1873479610.19,459763800.39,53717841.68,,,-3342687812.52,,1621638080.32,,,18670500.77,-441957946.4,,1186811664.18,2325531705.26,24240573.85,,,,545336219.7,106909574.8,,,1015085863.1,63917258.82,,,163861474.55,,1000365116.17,30004153.72,-1848653501.21,400289659.88,,-2127875314.7,2883819387.94,5382972990.2,6138917063.44,1276582378.87,,2474046506.34,,-501271113.21,,6618598486.98,-72619237.24,,,,322426.05,526075774.63,,,2009494136.5,47433826.63,2063302627.96,
00083.HK,20191231,信和置业,13916723.42,,,,,,,18448827.38,119461834.41,14726464909.4,27248006343.01,,,,,,,10307070856.39,,,,,,,2393685030.44,,,,,,1011165321.47,1168701771.5,,,,,,56099024.22,,,,,,,,,,,,,,-1625396519.42,9268561710.67,4911433390.85,12554598582.1,372000032.58,,,-65339.09,159253816.15,,,-33057148.5,,,,,179047682.28,,,,22546547.91,907520319.31,
00083.HK,20190630,信和置业,967626003.52,125369683.31,52892683.81,2560593.5,,,,58299694.33,165955490.05,6882281886.54,14461454957.92,14046942029.26,,,,,,-7094164480.61,1355912113.82,-371148005.04,,,-2162585709.37,,-420300668.34,,,-854964863.23,-77157390.63,,795985808.36,531125553.56,14998753.67,,,,1586183202.34,86476522.74,,,403002001.38,53694221.21,,,110601093.56,,619537462.89,42487197.11,1730057331.6,1402616480.14,,1769233945.01,-6658238468.87,12529451801.8,7640447277.94,3266490854.2,,3065151317.74,,-25923450.89,,13091734565.98,-61274206.56,,,,411878.8,298890548.45,,,6789627922.42,,614794578.08,
00086.HK,20251231,新鸿基公司,,145960352.0,566951194.0,1163166716.0,4245134.0,,272230508.0,64760874.0,1824956010.0,3908594228.0,4032606334.0,-523054702.0,118141176.0,,,,,162127990.0,,-637221710.0,,-106760604.0,,-7677370.0,,,,248656466.0,,,692498774.0,30438514.0,34864292.0,,,,133224950.0,,518899890.0,,,3070225424.0,,-81289800.0,,,3148624920.0,34864292.0,1313914134.0,65573772.0,1606105804.0,-1529422426.0,-323804370.0,1929910174.0,76683378.0,4797543352.0,1815743166.0,-785620756.0,-56360928.0,2167728.0,,765569272.0,47328728.0,,,111005738.0,,1489319458.0,,,1815743166.0,101702572.0,5315178734.0,
00086.HK,20250630,新鸿基公司,,,,,,,177191885.0,5471700.0,178833395.0,3946372430.0,3194104875.0,-669188910.0,18786170.0,,,,,-311066145.0,,-200173025.0,,,,,,,,116911990.0,,,451141665.0,8572330.0,28726425.0,,,,37389950.0,,280971795.0,,,1523777255.0,,,,,,,,,257534680.0,-1038437465.0,-307418345.0,564953025.0,-780902785.0,4594312905.0,,,-1094340.0,729560.0,,-585927875.0,28635230.0,,,17874220.0,,197437175.0,,,,52163540.0,4958819320.0,10213840.0
00086.HK,20241231,新鸿基公司,388381176.0,158445444.0,823342164.0,1041331980.0,245771016.0,,2540312928.0,13612788.0,653599032.0,5984163084.0,4007345496.0,-574978236.0,,,,,,-427737876.0,,-425515380.0,,-19724652.0,,3611556.0,,,,-14353620.0,,,691937088.0,130571640.0,42597840.0,,,,170854380.0,,795190548.0,,,3236139384.0,,-21669336.0,16946532.0,,,3351338760.0,247160076.0,50191368.0,1931812044.0,-3861216384.0,194097984.0,1737714060.0,-1929404340.0,3051672216.0,547567452.0,-827509344.0,-64267176.0,-28336824.0,,708513204.0,-47413248.0,,,32040984.0,185208.0,1575008832.0,,,547567452.0,109180116.0,3538769256.0,463020.0
00086.HK,20240630,新鸿基公司,165103812.0,,,,,,240399912.0,4107060.0,177242456.0,5897829428.0,4954027040.0,168754532.0,,,,,,-937322360.0,,76208780.0,,,,,,,,-105232004.0,,,254911524.0,,34955644.0,,,,56859964.0,,408606836.0,,,1625848152.0,,,,,,,,,488922676.0,-1417665844.0,-875168852.0,1364091528.0,-928743168.0,2875854680.0,,,,-28384348.0,,197777756.0,-15059220.0,,,3011844.0,,436991184.0,,,,53665584.0,3747555348.0,
00086.HK,20231231,新鸿基公司,4531100.0,181878354.0,882023926.0,929691098.0,221570790.0,,694073898.0,49388990.0,726244708.0,5190284428.0,5856084262.0,-1000013770.0,,,,,,-69235208.0,,4077990.0,,-60354252.0,,26733490.0,,,,2446794.0,,,774546234.0,165928882.0,48482770.0,,,,124514628.0,,828738190.0,,,3398143756.0,,6162296.0,-271866.0,,,3459857338.0,-496336694.0,-102493482.0,2282768180.0,-1583710072.0,789408242.0,1493359938.0,699058108.0,15851872106.0,-182422086.0,-834175510.0,-48935880.0,-5709186.0,,-138742282.0,-33258274.0,,,32895786.0,2809282.0,1475779270.0,,,-182422086.0,110830706.0,15831119668.0,8971578.0
00086.HK,20230630,新鸿基公司,,,,,,,345281510.0,23049500.0,221090804.0,5280548252.0,6115677736.0,-51815276.0,,,,,,103261760.0,,289225126.0,,,,,,,,-50340108.0,,,277147188.0,168630142.0,34482052.0,,,,57808146.0,,413969020.0,,,1745861328.0,,,,,,,,,2129036216.0,-1206042038.0,872285278.0,1256750938.0,922994178.0,691945990.0,,,-44900426.0,-184396.0,,-290700294.0,-87864694.0,,,18716194.0,2581544.0,842136532.0,,,,58545730.0,1188616616.0,2212752.0
00086.HK,20221231,新鸿基公司,,159716676.0,787506832.0,878352391.0,-30728488.0,,3584960491.0,51809660.0,2090877089.0,5238760569.0,5116114598.0,998765187.0,,,,,,-25100887.0,,183656312.0,,165433604.0,,17329438.0,,,,-303801127.0,,,913011267.0,178654.0,37428013.0,,,,238592417.0,,745523142.0,,,3508049944.0,,-91738829.0,-1339905.0,,,3549765653.0,-1496495231.0,-24743579.0,3451863261.0,-3377275216.0,-108264324.0,3560127585.0,74588045.0,14296518369.0,-797064821.0,-937665519.0,-87451133.0,-3126445.0,,1873812479.0,-197234016.0,712114844.0,,9468662.0,267981.0,2062203122.0,,,-797064821.0,104512590.0,13685432362.0,20009248.0
00086.HK,20220630,新鸿基公司,,,,,,,95353685.0,4618026.0,1574319271.0,5015432793.0,6977580729.0,454020371.0,,4789064.0,,,,42759500.0,,-199002713.0,,,,,,,,,,,671666226.0,171038.0,23261168.0,,,,40621525.0,,321807997.0,,,1717905672.0,,,,,,,,,1468959863.0,591021809.0,-363797826.0,1832757689.0,2059981672.0,6105543486.0,,,-74401530.0,-4446988.0,,653023084.0,-97833736.0,681757468.0,,8979495.0,171038.0,1176484883.0,,,,48318235.0,5306967064.0,3762836.0
00086.HK,20211231,新鸿基公司,,123866400.0,570766560.0,783751360.0,12672800.0,,1578376800.0,51508800.0,4910096800.0,5924002560.0,4794978720.0,-3778293120.0,,,,,,-99501920.0,,-2078584480.0,,-67615520.0,,-1308160.0,,,,82332320.0,,,711066720.0,81760.0,20930560.0,,,,197123360.0,,560791840.0,,,3351832960.0,,-56741440.0,50200640.0,,,3400398400.0,2120445600.0,-50282400.0,-1651224960.0,453440960.0,-487780160.0,-1163444800.0,-1197784000.0,15864628640.0,3084968320.0,-887995360.0,-34420960.0,2207520.0,,-825121920.0,68760160.0,3028880960.0,,42024640.0,245280.0,4570792800.0,,,3084968320.0,83885760.0,15981381920.0,92961120.0
00086.HK,20210630,新鸿基公司,,,,,,,1751361984.0,28540344.0,1913784.0,6028918848.0,4815163752.0,-943079472.0,2051992488.0,33116784.0,,,,10401000.0,,-588613392.0,,,,,,,,,,,525957768.0,83208.0,12814032.0,,,,67648104.0,,239555832.0,,,1689288816.0,,,,,,,,,206688672.0,-1450648272.0,-245130768.0,451819440.0,-1243959600.0,11367211296.0,,,,582456.0,,-354466080.0,30204504.0,832412832.0,1795462224.0,,,,30786960.0,,,40189464.0,11273103048.0,26543352.0
00086.HK,20201231,新鸿基公司,,126246000.0,653870116.0,1075531756.0,234901724.0,,368133336.0,23986740.0,2337234280.0,4734140836.0,6098186784.0,-866384216.0,,,128350100.0,,,75579272.0,,-263517484.0,,84584820.0,,-2019936.0,,,,,,,749143764.0,81049932.0,20115196.0,,,,374782292.0,,586538916.0,,,3265731528.0,,73054352.0,1009968.0,,,3355534516.0,2012024584.0,35517208.0,2282696008.0,-1032018968.0,824554708.0,1458141300.0,1250677040.0,15434583468.0,,-921511636.0,,-1178296.0,,107729920.0,113368908.0,,,,,1972299176.0,1058025644.0,,2465079396.0,81554916.0,15190760360.0,77010060.0
00086.HK,20200630,新鸿基公司,,,,,,,2831664.0,32153088.0,669368832.0,5138008656.0,6783296784.0,566880864.0,,,,,,,,791587104.0,,,,,,,,,,,595288848.0,87690240.0,15071760.0,,,,223610112.0,,343910160.0,,,1803587280.0,,,,,,,,,,-663157440.0,540939168.0,1818019632.0,1695801360.0,8370307440.0,,,,6759456.0,,-224706240.0,-50513232.0,,,,,1148011392.0,,,,41378832.0,8367019056.0,26946480.0
00086.HK,20191231,新鸿基公司,185426460.0,118511694.0,696648106.0,122542704.0,-312985532.0,,2882261728.0,12093030.0,647559362.0,4140653472.0,5038672922.0,-1686932896.0,,,92623652.0,,,,,-1325216932.0,,-133471220.0,,25350574.0,,,,,,,803425082.0,88861376.0,9674424.0,,,,141174928.0,,625702330.0,,,3662306952.0,,-1254092.0,,,,3704856502.0,-37801916.0,45236890.0,1401089498.0,-465357710.0,182918276.0,1218171222.0,935731788.0,17886576728.0,,-833792024.0,-655263070.0,227617698.0,,487573054.0,-37712338.0,3573983044.0,,,268734.0,711249320.0,,,2252528388.0,69512528.0,17481684168.0,33770906.0
00086.HK,20190630,新鸿基公司,,,,,,,,5629824.0,162297270.0,4066140384.0,4121207100.0,-686134800.0,,,,,,,,-453816594.0,,,,,,,,,,,577584756.0,86646510.0,7741008.0,,,,118226304.0,,553394106.0,,,1757912544.0,,,,,,,,,,-484956558.0,129573918.0,407898342.0,52515702.0,11308557096.0,,,-642503664.0,57881628.0,,-232318206.0,2551014.0,887137110.0,,,263898.0,152708976.0,,,,30700134.0,11408046642.0,21815568.0
00088.HK,20250930,TAI CHEUNG HOLD,,,,,,,,547788.0,,746635044.0,551166026.0,-152650256.0,,,,,,,,,,,,,,,,,,,67651818.0,24924354.0,,,,,182596.0,,2921536.0,,9494992.0,,,,,,,,,,-121243744.0,-74225274.0,34510644.0,-155754388.0,-195469018.0,2099854.0,,,,,,,,,639086.0,,,,,,,5112688.0,3560622.0,
00088.HK,20250331,TAI CHEUNG HOLD,,9874281.0,553698.0,,-19656279.0,,,1661094.0,,1034676996.0,754690374.0,-262637418.0,,,,-10151130.0,,,,,,,-259868928.0,,,,,59430252.0,-14765280.0,,136763406.0,25100976.0,,,,,922830.0,,4521867.0,,39866256.0,,,,,,37836030.0,,19656279.0,48633141.0,-181336095.0,-98650527.0,86746020.0,-268082115.0,-279986622.0,48356292.0,,-37282332.0,,22701618.0,,,,,738264.0,,,,,,58415139.0,10243413.0,,
00088.HK,20240930,TAI CHEUNG HOLD,,,,,,,,90179.0,,1011086948.0,905487339.0,-108665695.0,,,,,,,,,,,,,,,,,,,66822639.0,,,,,,90179.0,,1893759.0,,22184034.0,,,,,,,,,,-66371744.0,-39227865.0,44277889.0,-110649633.0,-105599609.0,32554619.0,,,,22184034.0,,,,,,,,,,,,4959845.0,,
00088.HK,20240331,TAI CHEUNG HOLD,,9700085.0,906550.0,,7886985.0,,,453275.0,,1180509410.0,1016423860.0,-88841900.0,,,,-21213270.0,,,,,,,-81952120.0,,,,,37259205.0,-4986025.0,,134350710.0,,,,,,453275.0,,2628995.0,,51764005.0,,,,,,51673350.0,,2538340.0,50857455.0,38437720.0,-202523270.0,130361890.0,-91924170.0,-164085550.0,21031960.0,,-17949690.0,,76150200.0,,,,,2900960.0,,,,,,68625835.0,9700085.0,79504435.0,
00088.HK,20230930,TAI CHEUNG HOLD,,,,,,,,275289.0,,1194937786.0,1073994152.0,9268063.0,,,,,,,,,,,,,,,,,,,67996383.0,,,,,,91763.0,,1927023.0,,25051299.0,,,,,,,,,,32484102.0,-153427736.0,25234825.0,7249277.0,-120943634.0,,,,,,,,,,458815.0,,,,,,,4863439.0,80567914.0,
00088.HK,20230331,TAI CHEUNG HOLD,,10504920.0,1400656.0,,17245577.0,,,262623.0,,1446439943.0,1139958902.0,-124921007.0,,,,-4552132.0,,,,,,,-74059686.0,,,,,-9541969.0,-5777706.0,,129735762.0,,,,,,350164.0,,7616067.0,,30464268.0,,,,,,34228531.0,,,8754100.0,-163701670.0,-142779371.0,-30814432.0,-132887238.0,-306481041.0,3939345.0,,-30989514.0,,-61366241.0,,,,,350164.0,,,,,,-17158036.0,10067215.0,6915739.0,
00088.HK,20220930,TAI CHEUNG HOLD,,,,,,,,180888.0,,1494406212.0,1288827000.0,-92524212.0,,,,,,,,,,,,,,,,,,,67019004.0,,,,,,90444.0,,3255984.0,,7054632.0,,,,,,,,,,-152036364.0,-53542848.0,-56165724.0,-95870640.0,-205579212.0,26228760.0,,,,-63401244.0,,,,,361776.0,,,,,,,5697972.0,7054632.0,
00088.HK,20220331,TAI CHEUNG HOLD,,11435241.0,2514131.0,,12489554.0,,,243303.0,,1606124204.0,1340031823.0,-84669444.0,,,,-8110100.0,,,,,,,-56932902.0,,,,,13706069.0,243303.0,,120191682.0,,,,,,81101.0,,4703858.0,,6244777.0,,,,,,6325878.0,,40631601.0,15733594.0,-93428352.0,-172745130.0,-3973949.0,-89454403.0,-266173482.0,48417297.0,,-33575814.0,,-11354140.0,,,81101.0,,1378717.0,,,,,,2676333.0,10462029.0,90508716.0,
00088.HK,20210930,TAI CHEUNG HOLD,,,,,,,,166612.0,,1649792024.0,1532163952.0,-2832404.0,,,,,,,,,,,,,,,,,,,61729746.0,,,,,,-166612.0,,2749098.0,,2999016.0,,,,,,,,,,,-116128564.0,3915382.0,-5414890.0,-117628072.0,17494260.0,,,,1082978.0,,,,,,,,,,,,5331584.0,66561494.0,
00088.HK,20210331,TAI CHEUNG HOLD,,11832520.0,8367282.0,,929698.0,,,760662.0,,2994134668.0,1673794472.0,-1160178586.0,,,,1352288.0,,,,,,,-1092733222.0,,,,,-35328524.0,2281986.0,,125255676.0,11494448.0,,,,,-5409152.0,,8367282.0,,29158710.0,,,,-84518.0,,22904378.0,,1521324.0,8029210.0,-1119863500.0,-200476696.0,43273216.0,-1163136716.0,-1320340196.0,,,-35751114.0,,84518.0,,,,,3296202.0,,,,,,-24510220.0,9550534.0,65670486.0,
00088.HK,20200930,TAI CHEUNG HOLD,,,,,,,,527232.0,,3112953472.0,1839600320.0,-1204812992.0,,,,,,,,,,,,,,,,,,,65113152.0,,,,,,263616.0,,4745088.0,,24428416.0,,,,,,,,,,,-88574976.0,25043520.0,-1209821696.0,-1273353152.0,,,,,87872.0,,,,,1054464.0,,,,,,,4481472.0,18980352.0,
00088.HK,20200331,TAI CHEUNG HOLD,,7675080.0,14253720.0,,,,,639590.0,,3428659250.0,3236873620.0,-94659320.0,91370.0,,,-3106580.0,,,,,,,-30517580.0,,,,,-6304530.0,-4111650.0,,197450570.0,102151660.0,,,,,9685220.0,,14253720.0,,76019840.0,,,,-91370.0,,76842170.0,,822330.0,109369890.0,72913260.0,-264698890.0,191511520.0,-118598260.0,-191785630.0,,,-50618980.0,,,,,,,14070980.0,,,,,,114395240.0,5664940.0,61583380.0,
00088.HK,20190930,TAI CHEUNG HOLD,,,,,,,,541206.0,,3384792525.0,3246965397.0,-48167334.0,90201.0,,,,,,,,,,,,,,,,,,128085420.0,49249746.0,,,,,9020100.0,,7486683.0,,34997988.0,,,,,,,,,,,-166330644.0,93177633.0,-64674117.0,-137827128.0,,,,,,,,,,9561306.0,,,,,,,360804.0,37884420.0,
00088.HK,20190331,TAI CHEUNG HOLD,,772011.0,,,,,,85779.0,,2740810608.0,3218856975.0,526511502.0,171558.0,,,12437955.0,,,,,,,66993399.0,,,,,-106022844.0,548299368.0,,185368419.0,112370490.0,,,,,79002459.0,,13553082.0,,63991134.0,,,,,,67164957.0,,-5318298.0,135530820.0,611861607.0,-133815240.0,177905646.0,433955961.0,478046367.0,51553179.0,,4803624.0,,,,,,,1801359.0,,,,,,201409092.0,,,
00091.HK,20230630,金禧国际控股,,,,,,,,1076872.64,,31653417.36,15060543.3,-15574086.16,,,,,,277515.98,,,,,,,,,,,,,,,,,,,25815.44,760633.5,,,,47020.98,,,,,,,,,-15376782.44,-4816423.52,176098.18,-15552880.62,-20193205.96,,30121086.6,,,450848.22,,,3600331.9,,,,524606.62,,,,,4055790.02,,
00091.HK,20221231,金禧国际控股,,26617659.46,3051410.32,67039020.23,28995544.2,,8932700.0,3907162.98,,94734856.58,30667745.64,-51359451.92,13519641.45,,,,,,-343908.95,,,,,-242969.44,,,,-28499779.35,13422275.02,,,15185.59,,,,,76821.22,4134946.83,,,,234930.01,,,16436168.0,,234930.01,15185.59,-31264.45,,-46734099.86,-19191012.68,4467243.27,-51201343.13,-65925112.54,2079532.56,-83408192.98,-35695069.2,,8551273.71,,,1858001.6,,13695615.64,,,,-368027.24,,-144743684.26,8202898.41,,
00091.HK,20220630,金禧国际控股,,,,,,,,2137975.0,,90696320.26,64943983.79,-22277699.5,12920210.52,,,,,,,,,,,,,,,,,,,14538.23,,,,,41049.12,1736035.7,,,,3420.76,,,,,,,,,-30472985.27,-5342371.93,-8157657.41,-22315327.86,-35815357.2,,129887967.58,,,-6205258.64,,,10063020.73,,13091248.52,,,,,,,3606336.23,,
00091.HK,20211231,金禧国际控股,310688.0,25587609.6,44017948.8,1745576.0,4380700.8,,,10610812.8,,25538553.6,86709750.4,-2980969.6,41006728.0,,,,,2371857.6,427604.8,,,,,,,,,-32392494.4,33747257.6,,,22892.8,,,,,129998.4,4259696.0,,,,8176.0,,,-622193.6,,8176.0,22892.8,28096006.4,,-9579001.6,77126660.8,-6476209.6,-3102792.0,67547659.2,16352000.0,120429209.6,-4763337.6,,938604.8,,,-6376462.4,,42075331.2,,43332.8,,,89530470.4,-52990291.2,8144113.6,16352000.0,
00091.HK,20210630,金禧国际控股,,,,,,,,10069832.16,,25990850.88,29170228.56,-3258425.28,10196308.32,,,,,2675137.2,,,,,,,,,,,,,,,,,,,69894.72,2325663.6,,,,6656.64,,,,,,,,,,18015364.08,-9375877.44,-3321663.36,5317823.28,16641600.0,29170228.56,,,-5708068.8,,,-2138445.6,,13879094.4,,44100.24,,,24413227.2,,4072199.52,16641600.0,
00091.HK,20201231,金禧国际控股,-3800004.6,18278737.52,59583062.16,11360456.72,-5449619.0,,4208200.0,36512026.48,,8742956.32,26289467.04,-21764810.4,4573471.76,,,,,-2571210.2,-660687.4,,,,,,,,,60602288.2,-62085257.88,,,,,,,,95105.32,4638278.04,,,,37873.8,,,-2716813.92,,37873.8,,51820616.44,,,94143325.48,-45424152.44,-21822041.92,26897131.12,124710848.64,,-19855129.24,,-13016804.24,,233975.92,-9350620.4,,7448514.0,,841.64,,,4176217.68,-54486090.32,4856262.8,21041000.0,
00091.HK,20200630,金禧国际控股,,,,,,,4567200.0,693300.96,,9488814.72,68507086.56,-26755571.04,,,,,,,,,,,,,,,,,,,,,,,,,42018.24,2157545.28,,,,1826.88,,,,,,,,,,77586680.16,4759935.84,-26795762.4,55550853.6,107412323.04,,,,-1580251.2,,,3467418.24,,7033488.0,,,,,682339.68,,947237.28,22836000.0,
00091.HK,20191231,金禧国际控股,,22958841.4,45480542.16,378236834.54,,,51274447.2,267838.22,,5518900.58,9305362.64,6984396.66,,,,,,83307.54,,,,,,,,,,-3506082.92,46061007.6,,,276796.02,,,,,78828.64,10950910.5,,,,895.78,,,-1163618.22,,895.78,276796.02,29731833.98,,,-6535610.88,-19707.16,6906463.8,351145.76,31352300.0,,-35195196.2,,-140637.46,,-375331.82,3435316.3,,,,28664.96,,,24896413.54,-453025506.74,558966.72,,
00091.HK,20190630,金禧国际控股,,,,,,,,138986.28,,5419585.26,23882769.0,23812396.2,,,,,,62455.86,,,,,,,,,,,,,,,,,,,41344.02,5522505.48,,,,879.66,,,,,,,,,,-5522505.48,-47501.64,23771931.84,18201924.72,,,,,,,,261259.02,,,,29028.78,,,,,,,
00099.HK,20251231,王氏国际,,37822337.5,39771486.26,-16136025.3,11892697.74,,,26066929.2,,650179304.12,716870359.26,301815479.1,4516100.0,,3259720.98,,,-31908052.94,40191483.56,,,21952762.1,,,,,,-96845054.84,165991061.94,,24850291.86,,,,,,51864698.84,,62471211.3,,22523597.14,,,,1186831.08,,,,-121138059.96,-94278103.6,190371679.4,-156358220.64,2892110.44,187479568.96,34013458.76,440771360.0,,175766612.0,-14195005.52,34824550.32,301815479.1,-8501106.64,32677596.38,,6426410.3,,1608634.82,,,,-111813216.68,9273359.74,548810923.52,
00099.HK,20250630,王氏国际,,,,,,,,4104686.95,,656463559.7,805791724.4,,,,,,,80228801.25,,,,,,,,,,,,,13091042.25,,,,,,,,,,11249815.2,,,,,,,,,,209386455.85,-96353901.15,103321199.15,106065256.7,113032554.7,189735757.25,1611583448.8,,,13022646.0,,,36295610.0,,2105692.55,,818931.1,,,,,4700190.3,268298425.85,
00099.HK,20241231,王氏国际,,46185318.96,46302000.0,-12837692.52,33104077.92,,,11999626.32,,872366721.6,666606189.84,300182348.28,,,9967894.56,,,-212098349.52,105016640.16,,,7790774.52,,,,,,12882142.44,-73102523.64,,25478138.52,233362.08,,,,,52215691.44,,66809155.8,,19213477.92,,,,1180701.0,,,233362.08,-437777075.64,-413705591.88,16015861.8,-197413207.2,-165141639.24,181157501.04,-181397345.4,530499608.76,,237892267.68,-106865942.04,30744528.0,,-264847.44,-24363186.36,,7111061.16,,1653907.44,,,,-724930041.12,12887698.68,582681036.72,
00099.HK,20240630,王氏国际,,,,,,,,9443499.96,,859781067.2,386169510.88,,,,,,,-386477996.72,,,,,,,,,,,,,13101521.4,229995.36,,,,,,,,,9762025.28,,,,,,,,,,-221172482.44,-247307074.24,-361157515.48,139985033.04,-468479556.68,104209802.4,772339021.76,,,16617164.76,,,-5131999.64,,6635183.6,,1519612.2,,,,,6254596.04,332160759.2,
00099.HK,20231231,王氏国际,,59409970.76,58397723.02,4111520.14,-3674722.1,,,18863875.52,,493470320.14,853695488.8,439713349.74,,,-2324454.3,,,234858693.86,101100621.86,,,-11095757.68,,,,,,-145523526.26,230823296.2,,32521517.14,1655663.94,,,,,47329151.94,,81674889.94,,23277166.92,,,,1777097.42,,,1655663.94,-10930825.64,44823453.64,618961853.3,-257650126.86,308252545.44,310709307.86,361311726.44,717726240.0,,262267317.76,-94947388.06,32675574.54,,4465852.16,-1086557.78,,28918386.42,,5730935.28,,,,181348215.3,14622765.92,833284695.74,
00099.HK,20230630,王氏国际,,,,,,,,5292165.2,,502052223.26,713027062.7,,,,,,,174646061.5,,,,,,,,,,,,,19852995.34,1372828.22,,,,,,,,,10571422.68,,,,,,,,,,387326563.94,-128170893.66,214716234.28,172610329.66,259155670.28,383543680.0,1426054125.4,,,27977483.1,,,-48180830.84,,4892025.88,,548578.1,,,,,7465272.06,484396306.26,
00099.HK,20221231,王氏国际,,64253804.37,34246185.26,,5238135.28,,,82856152.12,,358038694.86,486418565.99,110281327.66,741414.1,,4128693.94,,,253359956.64,-120629860.61,,,10620087.03,,,,,,72002028.35,-112559166.16,,19234782.91,3411398.13,,,,,30438175.25,,51501481.85,,17255296.59,,,,104569759.28,,,,-71593803.96,-43094024.61,256975020.33,-85401078.35,228633349.77,28341670.56,171573941.98,435022490.0,,252000399.7,105189688.66,35078712.9,,4719145.41,-43194070.85,,2335901.05,,789650.68,,,,138144205.5,19046302.94,587332171.16,
00099.HK,20220630,王氏国际,,,,,,,,62808574.36,,342775545.42,347384164.33,,709807.7,,,,,14355219.34,,,,,,,,,,,,,10230637.97,3265970.61,,,,,,,,,8332116.17,,,,,,,,,,1860038.25,23978672.41,-20433054.67,22293092.92,25838710.66,336363330.8,694768328.66,,,16791655.65,,,-21230091.75,,,,340365.62,,,,,9166781.61,292987238.81,
00099.HK,20211231,王氏国际,-5976656.0,56518235.2,23575496.0,,-3305556.8,,,14416740.8,8555366.4,556133155.2,327708796.8,5607100.8,4475542.4,,23209211.2,,,-210804260.8,-54291092.8,,,-20117048.0,,,,,,-14035739.2,-57789603.2,,13692347.2,1995761.6,,,,,29884915.2,,37970979.2,,14395483.2,,,,1518283.2,,,,-9565920.0,28777067.2,-244041336.0,-393265.6,-181792542.4,-62248793.6,-244434601.6,1247545588.8,,159617595.2,,32107152.0,,-30986222.4,16010243.2,,97294.4,,1887020.8,,,,103558851.2,16991363.2,1217255144.0,
00099.HK,20210630,王氏国际,,,,,,,,4581432.48,8706885.12,565982480.16,443318078.64,,,,,,,-186884335.92,,,,,,,,,,,,,,,,,,,,,,,6824720.16,,,,,,,,,,,51043115.52,-180964918.8,-336160.32,-130257963.6,612826087.92,443318078.64,,,11882102.4,,,7593562.08,,,,500912.16,,,,,8138574.48,553644397.92,
