hsi_return,trade_date
-0.0011806208134681473,2024-11-13
-0.019554552166852535,2024-11-14
-0.0004872810990906862,2024-11-15
0.007735349657148394,2024-11-18
0.004447171888007251,2024-11-19
0.0021023463023051026,2024-11-20
-0.005272790618264578,2024-11-21
-0.01893457481280958,2024-11-22
-0.004107154918190581,2024-11-25
0.0004286454264001982,2024-11-26
0.023170678249983867,2024-11-27
-0.012047561359927017,2024-11-28
0.0029250039633379465,2024-11-29
0.006521943736319535,2024-12-02
0.010027025655391153,2024-12-03
-0.0001954478069292609,2024-12-04
-0.00921979711400911,2024-12-05
0.015613665377093966,2024-12-06
0.027597119939752224,2024-12-09
-0.005036254256835071,2024-12-10
-0.007691712242322235,2024-12-11
0.012006915915346195,2024-12-12
-0.02087608406929231,2024-12-13
-0.008800154519071568,2024-12-16
-0.0047995661890714025,2024-12-17
0.008328239139154814,2024-12-18
-0.005640249148284537,2024-12-19
-0.0016104559497730486,2024-12-20
0.008236606563653881,2024-12-23
0.010821143040637082,2024-12-24
-0.00038949210928640454,2024-12-27
-0.0024410099786940087,2024-12-30
0.000924550104095978,2024-12-31
-0.021766201972330257,2025-01-02
0.0069789014585244225,2025-01-03
-0.0036426865856341584,2025-01-06
-0.012225998084997358,2025-01-07
-0.008625249707220783,2025-01-08
-0.002020204476056664,2025-01-09
-0.00917845051676236,2025-01-10
-0.00997406390957567,2025-01-13
0.018312816394786102,2025-01-14
0.003449103894537453,2025-01-15
0.012279345074590386,2025-01-16
0.0031332410271596167,2025-01-17
0.017450415820662535,2025-01-20
0.009070659080583576,2025-01-21
-0.016302211829672286,2025-01-22
-0.003954188568274231,2025-01-23
0.01855931486721052,2025-01-24
0.006557302692291156,2025-01-27
0.0013536070756574592,2025-01-28
-0.0003881120853024278,2025-02-03
0.028327339041700927,2025-02-04
-0.009277126317351891,2025-02-05
0.014299558777929544,2025-02-06
0.011579759340173412,2025-02-07
0.018380329253005367,2025-02-10
-0.010552982987777626,2025-02-11
0.026441148868821873,2025-02-12
-0.0019924485681007686,2025-02-13
0.03694633258951585,2025-02-14
-0.00018123561242655573,2025-02-17
0.01594342074923727,2025-02-18
-0.0014175297495513384,2025-02-19
-0.016006621351304262,2025-02-20
0.039905223569291604,2025-02-21
-0.005805903901563103,2025-02-24
-0.013177747892544334,2025-02-25
0.03273029074353162,2025-02-26
-0.0029275614109702808,2025-02-27
-0.03275821236315202,2025-02-28
0.0028311020405660248,2025-03-03
-0.0028035836019563165,2025-03-04
0.028439018418404016,2025-03-05
0.03286823204447331,2025-03-06
-0.005679597784519319,2025-03-07
-0.01848066477807553,2025-03-10
-5.6745640009125964e-05,2025-03-11
-0.0076456565030087464,2025-03-12
-0.005832980713392666,2025-03-13
0.021196670872431378,2025-03-14
0.007745826170102887,2025-03-17
0.02464220112837734,2025-03-18
0.0012356349151965151,2025-03-19
-0.022251353484050607,2025-03-20
-0.021892222433502084,2025-03-21
0.009111118128189988,2025-03-24
-0.023480334032509265,2025-03-25
0.005957369052336237,2025-03-26
0.004065884529079078,2025-03-27
-0.006455000544218992,2025-03-28
-0.01310559519389809,2025-03-31
0.0037742798671140942,2025-04-01
-0.0001857446728646961,2025-04-02
-0.01520173708163386,2025-04-03
-0.1322334712327945,2025-04-07
0.015098565911058737,2025-04-08
0.006797134543032435,2025-04-09
0.020592132230997207,2025-04-10
0.011261611146057948,2025-04-11
0.024036261146822113,2025-04-14
0.0022817494062628008,2025-04-15
-0.019066613409664313,2025-04-16
0.0160592900179517,2025-04-17
0.007813909262398333,2025-04-22
0.02366622982727762,2025-04-23
-0.007378343909366647,2025-04-24
0.0032396735294817347,2025-04-25
-0.0003994086086905879,2025-04-28
0.0016452076172366326,2025-04-29
0.005057262273352459,2025-04-30
0.01741771270248549,2025-05-02
0.007022150601315946,2025-05-06
0.0012871329451911162,2025-05-07
0.0037034859746005733,2025-05-08
0.00403146449473657,2025-05-09
0.029811459118301187,2025-05-12
-0.018734671142618398,2025-05-13
0.02303854291880425,2025-05-14
-0.007930840788092364,2025-05-15
-0.0046095866944902975,2025-05-16
-0.0005281666868295343,2025-05-19
0.014947239546663216,2025-05-20
0.0061777737383461595,2025-05-21
-0.011896566040343393,2025-05-22
0.0024188102105016096,2025-05-23
-0.013513248473478456,2025-05-26
0.004280506114104021,2025-05-27
-0.005289527805814043,2025-05-28
0.013546569165675315,2025-05-29
-0.012030999279096122,2025-05-30
-0.005659086834163496,2025-06-02
0.015308747722103222,2025-06-03
0.0060197393423293555,2025-06-04
0.010693375030334407,2025-06-05
-0.004786538706472054,2025-06-06
0.01634506615617748,2025-06-09
-0.0007675537433005086,2025-06-10
0.008445615928817762,2025-06-11
-0.013606903500861245,2025-06-12
-0.005942086515524969,2025-06-13
0.00704946157485109,2025-06-16
-0.0033535383348322068,2025-06-17
-0.011243033629328214,2025-06-18
-0.01994666665788014,2025-06-19
0.012597620569919199,2025-06-20
0.006742335365216956,2025-06-23
0.020597608921219646,2025-06-24
0.012309167551253442,2025-06-25
-0.006098939504658452,2025-06-26
-0.0016957583159000755,2025-06-27
-0.008724665691075328,2025-06-30
0.006195128327310506,2025-07-02
-0.006253587307587627,2025-07-03
-0.006392990998156489,2025-07-04
-0.0011803979461696423,2025-07-07
0.010894260111692367,2025-07-08
-0.010590908370331054,2025-07-09
0.005694249296240184,2025-07-10
0.004627911749823799,2025-07-11
0.002640892077809154,2025-07-14
0.015981229977162892,2025-07-15
-0.0029426199436527467,2025-07-16
-0.0007672212736733464,2025-07-17
0.013335712261893784,2025-07-18
0.006786545360308649,2025-07-21
0.005436821129952252,2025-07-22
0.016237188218309884,2025-07-23
0.005055565021951036,2025-07-24
-0.010863292403753722,2025-07-25
0.006844921102544976,2025-07-28
-0.001474119698091636,2025-07-29
-0.013615162790455604,2025-07-30
-0.01603053328521553,2025-07-31
-0.01071795880540316,2025-08-01
0.009206806599203476,2025-08-04
0.006836089727300321,2025-08-05
0.00032533090929920405,2025-08-06
0.00686453911847229,2025-08-07
-0.008883415441532927,2025-08-08
0.0019305113344767477,2025-08-11
0.0025241746833333245,2025-08-12
0.025790888887428753,2025-08-13
-0.0036835646614787887,2025-08-14
-0.009767109662317752,2025-08-15
-0.0036889768003094403,2025-08-18
-0.0021428105417093946,2025-08-19
0.0017131406736803356,2025-08-20
-0.002437027166787731,2025-08-21
0.009342158903836717,2025-08-22
0.01936804165985806,2025-08-25
-0.011807638219802463,2025-08-26
-0.012660574733989627,2025-08-27
-0.008052590573528473,2025-08-28
0.0031521018648068555,2025-08-29
0.021525200547269696,2025-09-01
-0.004718240205048407,2025-09-02
-0.0060055611076069715,2025-09-03
-0.011242358488501192,2025-09-04
0.014345254625561132,2025-09-05
0.008495155142851374,2025-09-08
0.011867900810708987,2025-09-09
0.010105928899470262,2025-09-10
-0.0043487909717021545,2025-09-11
0.011570809532893911,2025-09-12
0.002213128550046628,2025-09-15
-0.00030441694812188835,2025-09-16
0.01777259246230023,2025-09-17
-0.013510321768825606,2025-09-18
9.418022843599161e-06,2025-09-19
-0.007570473922954402,2025-09-22
-0.007023249951809696,2025-09-23
0.01374401210022591,2025-09-24
-0.0012810117643471397,2025-09-25
-0.013459874650409653,2025-09-26
0.018932863933079913,2025-09-29
0.008739838814929124,2025-09-30
0.01606961779839744,2025-10-02
-0.00535781069436303,2025-10-03
-0.0067481275930292295,2025-10-06
-0.004759614611337226,2025-10-08
-0.0028651747394058402,2025-10-09
-0.01727943103639351,2025-10-10
-0.015246670218750258,2025-10-13
-0.01730938015214012,2025-10-14
0.018444383148096932,2025-10-15
-0.0008525408166165649,2025-10-16
-0.024775862421469674,2025-10-17
0.024229732453023844,2025-10-20
0.006524684319254126,2025-10-21
-0.009443118642460169,2025-10-22
0.007222581726762156,2025-10-23
0.007400264418184532,2025-10-24
0.010456699370620992,2025-10-27
-0.003312385187764111,2025-10-28
-0.0024083668563884553,2025-10-30
-0.014307480334943001,2025-10-31
0.009715998810331916,2025-11-03
-0.007873543650900316,2025-11-04
-0.0006546690910771424,2025-11-05
0.02122543006100641,2025-11-06
-0.009215103466385877,2025-11-07
0.015518371528876918,2025-11-10
0.0017767834363884294,2025-11-11
0.008477556015036525,2025-11-12
0.005582599740373784,2025-11-13
-0.018489558515447646,2025-11-14
-0.007081829608014623,2025-11-17
-0.01721669160975725,2025-11-18
-0.0038325797904893433,2025-11-19
0.0001904683699636145,2025-11-20
-0.023825709043944654,2025-11-21
0.01968596686195312,2025-11-24
0.0069236008496491586,2025-11-25
0.001294839874159015,2025-11-26
0.0006884277324512578,2025-11-27
-0.003354632635959587,2025-11-28
0.006743102136656409,2025-12-01
0.0023735412384502386,2025-12-02
-0.012811636785172276,2025-12-03
0.006799881784699258,2025-12-04
0.005751860751050941,2025-12-05
-0.012256841925247453,2025-12-08
-0.012851709205007,2025-12-09
0.004189190164644918,2025-12-10
-0.00040208370819982964,2025-12-11
0.017480234471302314,2025-12-12
-0.013393041083250679,2025-12-15
-0.015352629140693352,2025-12-16
0.009247685659953486,2025-12-17
0.0011524526620558806,2025-12-18
0.007545589853668044,2025-12-19
0.004330009440036475,2025-12-22
-0.0010708143957544047,2025-12-23
0.0017377519255310503,2025-12-24
-0.007114904489589957,2025-12-29
0.008557330541358654,2025-12-30
